id,sex,bdate,has_photo,has_mobile,followers_count,graduation,education_form,relation,education_status,langs,life_main,people_main,city,last_seen,occupation_type,occupation_name,career_start,career_end,result
80457,2,17.3,0,1.0,400.0,2010.0,Full-time,0.0,PhD,Українська,0,0,Saint Petersburg,2020-05-12 01:07:15,university,ДМА МОЗ Украины (бывш. ДГМА),False,False,0
17746,1,,1,1.0,108.0,2006.0,Distance Learning,4.0,Alumnus (Specialist),Русский,6,6,Nizhny Novgorod,2020-07-06 13:46:50,university,НКИ,False,False,1
44728,1,,0,1.0,130.0,0.0,Full-time,4.0,Alumnus (Master's),Русский,0,0,Saint Petersburg,2020-02-20 01:48:57,university,ГУАП,False,False,1
92446,2,20.11,0,1.0,710.0,2012.0,Full-time,0.0,Alumnus (Specialist),Русский,2,5,Nizhny Tagil,2020-04-17 06:53:52,work,"ООО ""АЙТИ-СИТИ""",2007,False,0
20613,2,11.9.1988,0,1.0,224.0,2009.0,Full-time,1.0,Student (Specialist),Русский;English,6,2,Surgut,2020-09-11 12:00:50,university,РГПУ им. А. И. Герцена,2012,2017,1
647,1,3.10.1986,0,1.0,214.0,2008.0,Full-time,0.0,Alumnus (Specialist),Русский,False,False,Kharkiv,2020-11-22 01:23:07,university,ЛНУ (бывш. ЛНПУ) им. Тараса Шевченко,False,False,1
9143,1,31.8.1977,1,1.0,178.0,1999.0,Full-time,0.0,Alumnus (Specialist),False,False,False,Lipetsk,2020-03-14 11:41:18,university,ЛГТУ,False,False,0
84463,2,30.8.1992,1,1.0,439.0,2014.0,Full-time,4.0,Alumnus (Specialist),False,0,0,Mogilev,2020-10-15 04:53:30,work,"ОАО ""Могилёвлифтмаш""",2014,False,0
17417,2,4.10.1981,1,1.0,99.0,2004.0,Full-time,4.0,Alumnus (Master's),Русский,False,False,,2020-08-29 07:01:37,university,РТСУ,False,False,0
6252,2,4.12.1988,0,1.0,299.0,2012.0,Full-time,0.0,Alumnus (Specialist),Русский,6,2,Ivanovo,2020-04-14 21:02:03,university,ИГАСУ (бывш. ИИСИ),False,False,0
22104,1,2.11,0,1.0,323.0,2015.0,,0.0,Alumnus (Bachelor's),False,0,0,Moscow,2020-02-20 05:44:24,university,НИУ ВШЭ (ГУ-ВШЭ),False,False,1
71753,2,29.11.1990,1,1.0,356.0,2016.0,Distance Learning,1.0,Alumnus (Bachelor's),Русский;English,1,2,Ufa,2020-05-04 22:03:33,work,Yota,2012,False,0
56629,1,4.2,0,1.0,302.0,0.0,Full-time,0.0,Student (Master's),Français;Русский,6,6,Moscow,2020-06-30 10:30:11,university,Institut d'études politiques de Bordeaux (Sciences Po),False,False,1
23953,2,,0,1.0,19.0,2013.0,Full-time,0.0,Student (Specialist),Українська;Русский,False,False,Kyiv,2020-02-12 04:11:05,university,КПИ им. И. Сикорского,False,False,0
40944,2,27.3.1985,1,1.0,932.0,0.0,Distance Learning,4.0,PhD,Русский;English,False,False,Samara,2020-03-27 07:56:56,work,Sasha Petros [OFFICIAL PAGE],False,False,0
1,1,9.6.1986,1,1.0,1747.0,2008.0,Distance Learning,7.0,Alumnus (Specialist),Русский,0,2,Kerch,2020-09-02 02:34:27,university,НФаУ,2012,False,1
46605,2,,0,1.0,129.0,2011.0,Full-time,4.0,Alumnus (Bachelor's),False,6,6,Kryvyi Rih,2020-04-18 13:15:57,university,"КМИ НМетАУ (бывш. КМИ (КНУ), КМФ НМетАУ)",False,False,1
31031,1,3.10,1,1.0,198.0,2010.0,Distance Learning,4.0,Alumnus (Specialist),Русский,0,0,Voronezh,2020-12-25 05:09:38,work,"Салон ""Глорис Люкс""",2011,2011,1
44474,2,8.8.1980,0,1.0,147.0,2008.0,Full-time,4.0,Alumnus (Master's),Русский,1,2,Saint Petersburg,2020-10-03 13:19:24,work,Елизаветинская больница,2009,False,1
48755,1,5.8,1,1.0,1340.0,2011.0,Full-time,0.0,Student (Specialist),Русский;Українська;English,0,0,Moscow,2020-06-22 15:49:40,university,ТвГУ,False,False,1
82967,2,1.1.1990,0,1.0,48.0,0.0,Full-time,4.0,Student (Specialist),Русский,False,False,Khabarovsk,2020-11-16 15:18:13,university,ХИИК (филиал) СибГУТИ,False,False,0
90045,1,12.9.1988,1,1.0,847.0,2010.0,Full-time,7.0,Alumnus (Specialist),Русский,1,2,Saint Petersburg,2020-10-09 18:43:21,work,"Многопрофильная клиника ""ВЕДА"" (Шушары)",2011,False,1
18665,2,20.10.1990,0,1.0,158.0,0.0,Full-time,0.0,Student (Master's),Русский,False,False,Bălţi ,2020-10-09 07:01:59,university,"Universitatea de Stat «Alecu Russo» din Bălți (USARB, БГУ им. Алеку Руссо)",False,False,0
99073,1,11.4,1,1.0,37.0,2007.0,Full-time,4.0,Alumnus (Specialist),Русский,0,0,Grodno,2020-08-23 11:50:10,university,БГПУ им. М. Танка,False,False,1
12637,1,17.7,0,1.0,96.0,2007.0,Full-time,4.0,Alumnus (Master's),Українська,False,False,Kyiv,2020-09-12 04:25:28,university,НАСУА (бывш. ГАСУА),False,False,1
3550,1,,1,1.0,312.0,2011.0,Full-time,4.0,Alumnus (Specialist),Русский,0,0,Bataysk,2020-11-07 08:36:01,university,ЮФУ (бывш. РГУ),False,False,1
27768,2,20.11.1995,0,1.0,159.0,2019.0,Distance Learning,1.0,Student (Specialist),Русский,0,4,,2020-10-13 22:14:21,university,ТюмГНГУ,2002,2011,1
15402,1,25.12,0,1.0,695.0,2013.0,Full-time,2.0,Student (Specialist),Русский;Deutsch,0,0,Moscow,2020-05-09 02:39:59,university,МГВМИ,2008,False,0
75670,1,1.2.1980,0,1.0,102.0,2002.0,Full-time,0.0,Student (Bachelor's),Русский,0,0,Saint Petersburg,2020-04-18 12:58:13,university,МУ им. С. Ю. Витте (бывш. МИЭМП) (РФ),False,False,1
22005,1,26.7,0,1.0,378.0,2009.0,Distance Learning,4.0,Alumnus (Specialist),Русский,0,0,Saint Petersburg,2020-01-19 03:07:12,work,D`ATHLETICS | Сеть фитнес-клубов | СПб,False,False,1
8205,1,19.7.1993,0,1.0,266.0,0.0,Full-time,7.0,Student (Bachelor's),False,1,2,Kharkiv,2020-12-15 03:00:54,university,ХГАДИ,False,False,1
72183,1,13.1.1991,1,1.0,718.0,2013.0,Full-time,7.0,Student (Specialist),Русский,1,6,Saint Petersburg,2020-01-22 17:24:53,university,СурГПУ (бывш. СурГПИ),2016,2019,1
78363,2,26.1.1987,1,1.0,91.0,2009.0,Full-time,4.0,Alumnus (Specialist),Українська,False,False,Vinnytsia,2020-07-14 04:33:25,university,ВГПУ им. М. Коцюбинского,False,False,0
5669,2,,0,1.0,13.0,2005.0,Full-time,4.0,Alumnus (Specialist),Українська,6,1,Lviv,2020-07-29 02:50:16,work,ТзОВ,2011,False,0
28273,1,,1,1.0,166.0,2008.0,Full-time,4.0,Alumnus (Specialist),False,0,0,,2020-12-18 12:11:43,university,"АлтГПУ (бывш. АлтГПА, БГПУ)",False,False,1
33547,1,7.4.1998,1,1.0,599.0,0.0,Full-time,2.0,Alumnus (Bachelor's),False,0,0,Moscow,2020-01-04 00:13:27,university,МГЛУ (бывш. МГПИИЯ им. Мориса Тореза),False,False,1
66461,2,29.4,1,1.0,225.0,2008.0,Full-time,0.0,Alumnus (Specialist),Русский,6,2,Kharkiv,2020-10-12 23:19:35,university,ХНУГХ (бывш. ХИИКС) им. А.Н. Бекетова,False,False,0
28466,2,2.9.1994,0,1.0,198.0,2015.0,Full-time,4.0,Student (Bachelor's),Русский,6,5,Moscow,2020-03-01 14:10:52,university,НИУ МГСУ (МГСУ-МИСИ),False,False,1
30050,1,10.7,0,1.0,443.0,2014.0,Full-time,4.0,Student (Bachelor's),Русский;English;Français;Українська,5,2,Tver,2020-01-08 21:22:32,work,OZON,2012,2019,0
40817,1,10.2.1990,1,1.0,100.0,2011.0,Full-time,0.0,Student (Bachelor's),Русский;English;Español,0,0,New York City,2020-03-27 20:31:21,work,M.I.G. Jewelry Inc.,2014,2012,1
94590,2,22.6.1990,0,1.0,58.0,2013.0,Full-time,4.0,Alumnus (Specialist),Русский,0,0,Nizhny Novgorod,2020-09-07 20:39:38,university,ННГУ им. Н. И. Лобачевского,False,False,0
73040,2,27.8.1987,0,1.0,186.0,2011.0,Full-time,0.0,Alumnus (Specialist),Русский,0,0,Saint Petersburg,2020-10-02 17:15:52,work,ФГУП Крыловский государственный научный центр,2012,False,0
78715,2,,0,1.0,44.0,2007.0,Full-time,4.0,Student (Bachelor's),Русский;English;Қазақша,1,2,Zhaxy,2020-07-03 15:16:54,university,РИИ,False,False,0
97964,1,,0,1.0,306.0,2010.0,Full-time,4.0,Alumnus (Specialist),Русский,0,0,Moscow,2020-06-25 01:04:05,university,КИ (ф) МГЭУ (бывш. КФ МГЭИ),False,False,1
49469,2,2.3.1995,1,1.0,1082.0,2023.0,Full-time,0.0,PhD,Русский,1,2,Priluki,2020-03-02 21:33:06,university,ВоГУ,2020,2020,0
38791,2,27.3.1994,0,1.0,144.0,2015.0,Full-time,0.0,Alumnus (Bachelor's),Русский;English;Deutsch,6,5,Zürich,2020-12-31 12:04:05,university,СПбГУ,2015,False,1
33178,2,23.12.1983,1,1.0,180.0,2011.0,Distance Learning,1.0,Student (Specialist),Русский,0,0,Moscow,2020-01-21 03:17:25,university,МФЮА,False,False,0
31326,2,11.11,1,1.0,206.0,2006.0,Full-time,0.0,PhD,Русский,False,False,Moscow,2020-10-28 11:50:01,university,ДИТИ (ф) НИЯУ МИФИ (бывш. ДИТУД филиал УЛГТУ),False,False,0
97118,1,25.8.1994,0,1.0,413.0,2017.0,Full-time,0.0,Alumnus (Bachelor's),Русский;English,6,2,Moscow,2020-04-23 21:15:53,university,АлтГТУ им. Ползунова,False,False,1
8361,1,21.8,0,1.0,122.0,2004.0,Full-time,0.0,Alumnus (Specialist),Русский;Français;English,False,False,Kaluga,2020-08-01 09:55:02,university,СмолГУ (бывш. СГПУ),False,False,1
10528,2,19.6.1994,0,1.0,375.0,2013.0,Full-time,4.0,Student (Specialist),Русский;English,1,2,Moscow,2020-09-17 02:27:15,work,Xiaomi Stores,2017,False,0
68925,2,13.10.1988,1,1.0,77.0,2010.0,Full-time,4.0,Student (Specialist),Русский,False,False,Astrakhan,2020-02-23 22:40:06,university,АГТУ,False,False,0
86444,2,11.12.1974,0,1.0,53.0,1997.0,Full-time,4.0,Alumnus (Specialist),False,False,False,Tyumen,2020-09-06 13:24:06,university,ТюмГАСУ,False,False,1
1733,2,14.11.1990,0,1.0,77.0,2013.0,Full-time,1.0,Alumnus (Master's),Русский;Українська;English;Español;Esperanto;Polski;Deutsch,5,1,Odessa,2020-06-22 11:42:34,university,ОНМУ (бывш. ОИИМФ),2014,2020,1
60892,2,,0,1.0,27.0,0.0,Full-time,0.0,Student (Specialist),Русский,False,False,Shakhtersk,2020-06-14 23:39:40,,,False,False,0
92210,1,,0,1.0,289.0,2010.0,Distance Learning,0.0,Alumnus (Specialist),Русский,0,0,,2020-08-18 02:31:45,university,РГГУ (НФ),False,False,1
87534,1,5.12.1991,0,1.0,507.0,2015.0,Full-time,0.0,Student (Specialist),False,False,False,Samara,2020-01-29 21:46:42,university,СГЭУ,False,False,1
3411,2,1.1.1992,1,1.0,493.0,2007.0,Full-time,0.0,Student (Specialist),Русский,6,6,Penza,2020-07-04 22:37:18,,,False,False,0
5114,2,2.8.1990,1,1.0,199.0,2012.0,Full-time,4.0,Student (Bachelor's),False,0,0,Ryazan,2020-11-12 21:08:09,work,"ООО ""Rehau""",2016,False,0
8896,2,27.4.1991,1,1.0,103.0,2014.0,Full-time,0.0,Undergraduate applicant,Русский,1,2,Tuchkovo,2020-03-20 00:54:25,university,МОФ МосУ МВД России им. В. Я. Кикотя,False,False,0
67946,1,18.4.1993,1,1.0,319.0,2014.0,Full-time,1.0,Student (Specialist),Русский,6,2,Chelyabinsk,2020-11-23 07:37:41,work,"Ветеринарная клиника ""КВЦ 24"" | Россия, Крым",2018,False,1
60982,2,,0,1.0,103.0,0.0,Full-time,1.0,Alumnus (Specialist),Русский,0,0,Yaroslavl,2020-07-14 07:35:57,university,ЯГПУ им. К. Д. Ушинского (ЯГПИ),False,2021,1
26449,1,3.7.1989,1,1.0,1348.0,2010.0,Full-time,0.0,Student (Bachelor's),Русский,False,False,Omsk,2020-05-24 20:57:42,work,ФТО,2006,False,1
19678,1,19.4,1,1.0,627.0,2012.0,,0.0,Alumnus (Specialist),Українська;Беларуская (тарашкевiца),0,0,,2020-11-14 08:02:53,university,ЛНУ им. Ивана Франко,False,False,1
24181,1,20.1.1990,0,1.0,2366.0,2012.0,Full-time,0.0,Student (Specialist),Русский;English,6,5,Yaroslavl,2020-05-01 03:54:18,university,МУБиНТ,False,False,1
95087,1,20.6,1,1.0,0.0,2013.0,,1.0,Alumnus (Specialist),Русский,7,6,Saint Petersburg,2020-12-17 00:10:58,university,СПбГИК (бывш. СПбГУКИ),False,False,1
61185,1,8.7.1995,1,1.0,277.0,0.0,Full-time,0.0,Student (Bachelor's),Русский;English;Deutsch;Français,False,False,Moscow,2020-07-07 05:25:21,university,МАРХИ,False,False,1
85735,1,30.10,0,1.0,226.0,2014.0,Full-time,0.0,Alumnus (Specialist),Русский;English,6,0,Moscow,2020-06-01 13:56:48,university,МАТИ - РГТУ им. К. Э. Циолковского,False,False,1
36322,2,20.5,0,1.0,36.0,2011.0,Distance Learning,4.0,Student (Bachelor's),Русский,False,False,Saint Petersburg,2020-12-30 05:46:08,university,ЗИП СибУПК,2008,2009,0
50105,2,23.6.1983,0,1.0,176.0,2006.0,Full-time,4.0,Alumnus (Specialist),Русский,1,2,Ramenskoe,2020-08-22 08:51:58,work,Центр Семейной Офтальмологии,2006,False,0
72971,2,21.11,0,1.0,118.0,2008.0,Full-time,0.0,Alumnus (Specialist),Русский,False,False,Moscow,2020-02-22 08:30:32,university,УРИО (бывш. УРАО),False,False,0
49549,2,23.5.1991,0,1.0,74.0,2013.0,Full-time,4.0,Student (Specialist),Русский,False,False,Rostov-on-Don,2020-02-23 16:59:00,university,ЮФУ (бывш. РГУ),False,False,1
77395,1,20.3,0,1.0,667.0,2011.0,Full-time,7.0,Alumnus (Specialist),False,6,0,Saint Petersburg,2020-05-26 10:00:28,work,Playrix,2012,False,1
96318,2,22.8.1979,0,1.0,428.0,2003.0,Distance Learning,4.0,Alumnus (Specialist),Русский,6,False,Kyiv,2020-10-12 09:57:16,university,КПИ им. И. Сикорского,False,False,0
43193,2,,0,1.0,22.0,2000.0,Full-time,0.0,Alumnus (Bachelor's),Русский,0,0,Saint Petersburg,2020-12-28 01:57:05,work,"""Ленинградский механический завод (им. Карла Либкнехта)""",2007,False,0
81236,1,20.11.1978,1,1.0,102.0,2001.0,Full-time,1.0,Alumnus (Specialist),Русский,0,0,Segezha,2020-09-06 22:44:00,university,ПетрГУ,False,False,1
43434,1,,0,1.0,264.0,2006.0,Full-time,0.0,Alumnus (Specialist),Русский,False,False,Elista,2020-06-05 00:46:47,university,РостГМУ,False,False,1
84746,1,23.2.1992,1,1.0,187.0,2015.0,Full-time,4.0,Student (Master's),False,1,2,Toronto,2020-02-19 00:16:19,work,O'STIN | ОСТИН,2015,False,1
75632,1,4.11.1992,0,1.0,800.0,2014.0,,4.0,Alumnus (Bachelor's),False,1,6,Cheboxary,2020-03-31 03:54:58,work,"ООО ""ПИ ""Отделфинстройпроект""",2015,False,1
11038,1,22.11.1989,0,1.0,2135.0,2014.0,Distance Learning,0.0,Student (Bachelor's),Русский,0,0,Bryansk,2020-01-03 00:39:28,university,СГА (БФ),False,False,1
89041,2,24.12.1990,1,1.0,206.0,2015.0,Full-time,4.0,Student (Specialist),Русский,False,False,Saint Petersburg,2020-11-03 16:22:59,university,Университет ИТМО,2009,False,0
24757,1,18.11.1987,0,1.0,2170.0,2010.0,Full-time,4.0,Alumnus (Specialist),Русский,1,1,Magnitogorsk,2020-09-30 12:18:44,university,МаГУ,2007,2018,1
46477,1,27.7.1983,0,1.0,426.0,2005.0,Full-time,6.0,Alumnus (Specialist),Русский,5,2,Odintsovo,2020-01-19 23:44:59,university,СахГУ (бывш. ЮСГПИ),2005,2021,1
37767,2,23.9,0,1.0,127.0,2009.0,Full-time,4.0,Alumnus (Specialist),Русский,5,6,Krasnoyarsk,2020-01-16 06:40:36,university,КрасГАСА,False,False,0
73578,2,28.11.1992,0,1.0,346.0,2015.0,Full-time,4.0,Student (Specialist),Русский,6,0,Vyborg,2020-08-01 14:39:32,university,СЗИУ РАНХиГС (бывш. СЗАГС),False,False,0
66902,2,26.10.1986,0,1.0,296.0,0.0,Distance Learning,0.0,Undergraduate applicant,Русский;English,6,2,Los Angeles,2020-04-26 13:16:51,university,МЭСИ,False,False,1
20231,1,16.1,0,1.0,518.0,2014.0,Full-time,2.0,Student (Master's),Русский;Українська;English,6,0,,2020-09-22 16:16:58,university,БГПУ (им. Осипенко),False,False,1
23712,1,1.4,1,1.0,73.0,2003.0,Full-time,0.0,Alumnus (Specialist),False,False,False,Yekaterinburg,2020-09-20 20:56:20,university,УрГПУ,False,False,1
40650,2,24.2.1983,1,1.0,95.0,2005.0,Full-time,4.0,Alumnus (Specialist),Українська,0,6,Zaporizhia,2020-03-05 03:04:52,university,ЗГИА (бывш. ЗИИ),2005,2016,0
77179,2,15.2.1994,0,1.0,310.0,2016.0,Full-time,2.0,Student (Bachelor's),Русский;English,0,2,Moscow,2020-02-03 06:31:22,university,МАИ,False,False,0
74488,2,11.9.1983,0,1.0,23.0,0.0,Distance Learning,0.0,Student (Specialist),English,False,False,Vladivostok,2020-12-15 08:48:16,university,АлтГУ,False,False,0
47516,1,22.7.1988,0,1.0,2054.0,2015.0,,4.0,Alumnus (Bachelor's),Русский;English;Suomi,6,6,Saint Petersburg,2020-06-19 02:23:28,work,Au Pont Rouge,2011,False,1
50087,2,28.8.1991,0,1.0,40.0,2016.0,Full-time,1.0,Alumnus (Specialist),Русский,False,False,Minsk,2020-03-24 22:44:25,university,БГТУ (бывш. БТИ им. Кирова),False,False,0
53310,1,21.2,1,1.0,484.0,0.0,,4.0,Student (Bachelor's),Русский,False,False,Kirov,2020-10-31 17:02:55,university,Волго-Вятский институт (филиал) Университета им. О. Е. Кутафина (МГЮА),False,False,1
15405,1,11.1,0,1.0,1849.0,2014.0,Distance Learning,4.0,Alumnus (Bachelor's),Русский,0,0,Simferopol,2020-12-14 04:36:46,,,False,False,1
34985,1,12.11,0,1.0,217.0,2008.0,Full-time,4.0,Alumnus (Specialist),Русский;Беларуская;English,1,6,Gomel,2020-09-26 00:25:35,university,БелГУТ (бывш. БелИИЖТ),False,False,1
46742,1,8.1,0,1.0,276.0,2014.0,Distance Learning,4.0,Student (Specialist),Русский,6,2,Moscow,2020-08-14 18:44:09,work,"ООО ""ЮНИТОЙС МСК""",2012,False,1
89449,2,9.10.1988,0,1.0,90.0,2010.0,Distance Learning,0.0,Alumnus (Bachelor's),Русский,1,2,Donetsk,2020-09-04 03:21:01,work,Dreamer ᴥ Мечтатель,2005,False,0
98356,1,,1,1.0,569.0,2014.0,Full-time,0.0,Student (Bachelor's),False,0,0,Saint Petersburg,2020-08-23 14:11:38,work,Designic,False,False,1
5763,1,,1,1.0,5350.0,2013.0,Full-time,1.0,Student (Specialist),Русский,1,2,Tyumen,2020-03-12 18:10:56,work,Тюменский государственный университет | ТюмГУ,False,False,1
93445,2,30.1.1986,1,1.0,38.0,2009.0,Full-time,4.0,Alumnus (Specialist),False,False,False,Astrakhan,2020-11-16 07:09:59,university,АГУ,False,False,0
87276,1,16.4.1979,1,1.0,344.0,2006.0,Distance Learning,0.0,Alumnus (Specialist),Русский,0,0,Moscow,2020-03-16 20:13:53,university,НВГУ (бывш. НГГУ),2011,2019,1
89194,1,4.9,0,1.0,224.0,2014.0,Full-time,0.0,PhD,Русский;English;Français,6,0,,2020-07-22 05:14:02,university,УрФУ им. первого Президента России Б. Н. Ельцина,False,False,1
2692,2,15.5,0,1.0,41.0,2009.0,Full-time,0.0,Student (Master's),Русский,6,1,Saransk,2020-02-24 01:36:56,university,СКИ РУК,False,False,0
83080,1,19.10,0,1.0,604.0,2010.0,Distance Learning,4.0,Alumnus (Specialist),Русский,1,2,,2020-09-30 10:37:30,work,Фотограф Анна Крайник,2007,False,1
81530,2,6.1.1985,1,1.0,55.0,2002.0,Full-time,4.0,Alumnus (Specialist),Русский,0,0,Sterlibashevo,2020-02-20 07:34:52,university,ПУ-107,2005,2009,0
78674,2,20.12.1987,0,1.0,236.0,2010.0,Full-time,4.0,Alumnus (Specialist),Русский;English,1,2,Moscow,2020-06-29 21:41:11,work,везде,2009,False,0
85012,2,1.8.1982,1,1.0,79.0,2009.0,Full-time,4.0,Candidate of Sciences,Русский,False,False,Saint Petersburg,2020-12-12 17:38:29,university,СПбГУ,False,False,0
6897,2,21.7,1,1.0,70.0,2002.0,Full-time,0.0,Alumnus (Specialist),Русский;English,0,0,Moscow,2020-04-18 18:12:39,work,"Sports, Football and PC Games",2002,False,0
35,2,19.6,0,1.0,54.0,2001.0,Full-time,0.0,Alumnus (Master's),Русский,False,False,Odessa,2020-12-16 21:59:12,university,"ОНЭУ (бывш. ОГЭУ, ОИНХ)",False,False,0
24077,1,18.3.1993,0,1.0,421.0,2017.0,Full-time,1.0,Student (Specialist),Русский,0,0,Saratov,2020-10-16 00:23:52,university,Приднестровский государственный университет им. Т. Г. Шевченко (ПГУ им. Шевченко),False,False,1
